Date;Code INSEE region;vitesse_vent;vent_min;vent_faible;vent_moyen;vent_fort;vent_max;year;week;mois
19/07/2015;27;2.1125;1.438;2.14;2.843;3.934;5.025;2015;29;7
19/07/2015;28;3.8125;1.806;2.745;3.684;4.633;5.581;2015;29;7
19/07/2015;32;3.35;1.6;2.534;3.468;4.353;5.238;2015;29;7
19/07/2015;44;1.7525;1.362;1.976;2.591;3.606;4.62;2015;29;7
19/07/2015;52;4.3375;1.25;2.232;3.214;3.945;4.675;2015;29;7
19/07/2015;53;4.265625;2.193;3.06;3.927;4.868;5.809;2015;29;7
19/07/2015;75;4.145;2.085;2.74;3.396;4.071;4.745;2015;29;7
19/07/2015;76;3.242857143;2.153;2.635;3.118;3.818;4.518;2015;29;7
19/07/2015;84;2.6875;1.594;2.187;2.781;3.743;4.706;2015;29;7
19/07/2015;93;2.840625;2.513;3.009;3.505;5.443;7.381;2015;29;7
26/07/2015;11;3.225;1.5;2.309;3.117;3.877;4.638;2015;30;7
26/07/2015;24;2.45;1.35;2.126;2.902;3.614;4.325;2015;30;7
26/07/2015;27;1.4375;1.438;2.14;2.843;3.934;5.025;2015;30;7
26/07/2015;28;3.59375;1.806;2.745;3.684;4.633;5.581;2015;30;7
26/07/2015;32;3.8125;1.6;2.534;3.468;4.353;5.238;2015;30;7
26/07/2015;44;2.3875;1.362;1.976;2.591;3.606;4.62;2015;30;7
26/07/2015;52;2.95;1.25;2.232;3.214;3.945;4.675;2015;30;7
26/07/2015;53;4.2;2.193;3.06;3.927;4.868;5.809;2015;30;7
26/07/2015;75;2.77;2.085;2.74;3.396;4.071;4.745;2015;30;7
26/07/2015;76;2.671428571;2.153;2.635;3.118;3.818;4.518;2015;30;7
26/07/2015;84;2.44375;1.594;2.187;2.781;3.743;4.706;2015;30;7
26/07/2015;93;3.371875;2.513;3.009;3.505;5.443;7.381;2015;30;7
02/08/2015;11;4.25;1.425;2.408;3.391;4.739;6.088;2015;31;8
02/08/2015;24;2.8375;2.056;2.554;3.051;4.288;5.525;2015;31;8
02/08/2015;27;2.9;1.563;2.125;2.688;3.657;4.625;2015;31;8
02/08/2015;28;5.090322581;1.956;3.177;4.398;6.433;8.469;2015;31;8
02/08/2015;32;5.2;1.488;2.469;3.451;4.588;5.725;2015;31;8
02/08/2015;44;3.255;1.32;1.913;2.505;3.15;3.795;2015;31;8
02/08/2015;52;2.65;1.5;2.405;3.31;4.768;6.225;2015;31;8
02/08/2015;53;4.44375;2.213;3.463;4.713;7.389;10.066;2015;31;8
02/08/2015;75;3.9575;2.059;2.659;3.258;4.347;5.435;2015;31;8
02/08/2015;76;3.25;1.913;2.393;2.874;3.564;4.254;2015;31;8
02/08/2015;84;2.525;1.838;2.319;2.801;4.015;5.228;2015;31;8
02/08/2015;93;5.484375;2.597;2.974;3.351;4.418;5.484;2015;31;8
09/08/2015;11;3.125;1.425;2.408;3.391;4.739;6.088;2015;32;8
09/08/2015;24;2.4375;2.056;2.554;3.051;4.288;5.525;2015;32;8
09/08/2015;27;1.7375;1.563;2.125;2.688;3.657;4.625;2015;32;8
09/08/2015;28;4.190625;1.956;3.177;4.398;6.433;8.469;2015;32;8
09/08/2015;32;3.45625;1.488;2.469;3.451;4.588;5.725;2015;32;8
09/08/2015;44;2.1775;1.32;1.913;2.505;3.15;3.795;2015;32;8
09/08/2015;52;3.15;1.5;2.405;3.31;4.768;6.225;2015;32;8
09/08/2015;53;3.61875;2.213;3.463;4.713;7.389;10.066;2015;32;8
09/08/2015;75;2.4925;2.059;2.659;3.258;4.347;5.435;2015;32;8
09/08/2015;76;2.085714286;1.913;2.393;2.874;3.564;4.254;2015;32;8
09/08/2015;84;2.219354839;1.838;2.319;2.801;4.015;5.228;2015;32;8
09/08/2015;93;2.728125;2.597;2.974;3.351;4.418;5.484;2015;32;8
16/08/2015;11;4.25;1.425;2.408;3.391;4.739;6.088;2015;33;8
16/08/2015;24;2.7125;2.056;2.554;3.051;4.288;5.525;2015;33;8
16/08/2015;27;1.5625;1.563;2.125;2.688;3.657;4.625;2015;33;8
16/08/2015;28;5.193548387;1.956;3.177;4.398;6.433;8.469;2015;33;8
16/08/2015;32;4.525;1.488;2.469;3.451;4.588;5.725;2015;33;8
16/08/2015;44;2.215;1.32;1.913;2.505;3.15;3.795;2015;33;8
16/08/2015;52;3.0625;1.5;2.405;3.31;4.768;6.225;2015;33;8
16/08/2015;53;5.6625;2.213;3.463;4.713;7.389;10.066;2015;33;8
16/08/2015;75;2.2225;2.059;2.659;3.258;4.347;5.435;2015;33;8
16/08/2015;76;2.748214286;1.913;2.393;2.874;3.564;4.254;2015;33;8
16/08/2015;84;1.8375;1.838;2.319;2.801;4.015;5.228;2015;33;8
16/08/2015;93;3.540625;2.597;2.974;3.351;4.418;5.484;2015;33;8
23/08/2015;11;1.425;1.425;2.408;3.391;4.739;6.088;2015;34;8
23/08/2015;24;2.16875;2.056;2.554;3.051;4.288;5.525;2015;34;8
23/08/2015;27;2.05;1.563;2.125;2.688;3.657;4.625;2015;34;8
23/08/2015;28;2.621875;1.956;3.177;4.398;6.433;8.469;2015;34;8
23/08/2015;32;2.48125;1.488;2.469;3.451;4.588;5.725;2015;34;8
23/08/2015;44;1.57;1.32;1.913;2.505;3.15;3.795;2015;34;8
23/08/2015;52;1.5;1.5;2.405;3.31;4.768;6.225;2015;34;8
23/08/2015;53;2.790625;2.213;3.463;4.713;7.389;10.066;2015;34;8
23/08/2015;75;2.059459459;2.059;2.659;3.258;4.347;5.435;2015;34;8
23/08/2015;76;2.026785714;1.913;2.393;2.874;3.564;4.254;2015;34;8
23/08/2015;84;2.1875;1.838;2.319;2.801;4.015;5.228;2015;34;8
23/08/2015;93;2.596875;2.597;2.974;3.351;4.418;5.484;2015;34;8
30/08/2015;11;2.3375;1.425;2.408;3.391;4.739;6.088;2015;35;8
30/08/2015;24;2.3125;2.056;2.554;3.051;4.288;5.525;2015;35;8
30/08/2015;27;3.825;1.563;2.125;2.688;3.657;4.625;2015;35;8
30/08/2015;28;4.2625;1.956;3.177;4.398;6.433;8.469;2015;35;8
30/08/2015;32;3.25625;1.488;2.469;3.451;4.588;5.725;2015;35;8
30/08/2015;44;3.025;1.32;1.913;2.505;3.15;3.795;2015;35;8
30/08/2015;52;2.325;1.5;2.405;3.31;4.768;6.225;2015;35;8
30/08/2015;53;3.915625;2.213;3.463;4.713;7.389;10.066;2015;35;8
30/08/2015;75;3.135;2.059;2.659;3.258;4.347;5.435;2015;35;8
30/08/2015;76;3.839285714;1.913;2.393;2.874;3.564;4.254;2015;35;8
30/08/2015;84;4.728125;1.838;2.319;2.801;4.015;5.228;2015;35;8
30/08/2015;93;3.08125;2.597;2.974;3.351;4.418;5.484;2015;35;8
06/09/2015;11;3.6375;0.65;1.914;3.179;4.371;5.563;2015;36;9
06/09/2015;24;3.55;1.194;2.121;3.049;4.496;5.944;2015;36;9
06/09/2015;27;4.1375;1.15;2.128;3.107;5.303;7.5;2015;36;9
06/09/2015;28;3.725806452;1.78;2.976;4.172;5.526;6.881;2015;36;9
06/09/2015;32;3.275;1.263;2.338;3.414;4.579;5.744;2015;36;9
06/09/2015;44;3.8375;1.313;2.051;2.79;4.438;6.085;2015;36;9
06/09/2015;52;2.475;1.313;2.182;3.052;4.782;6.513;2015;36;9
06/09/2015;53;4.078125;2.459;3.35;4.24;5.42;6.6;2015;36;9
06/09/2015;75;3.9925;1.865;2.668;3.472;5.7;7.929;2015;36;9
06/09/2015;76;4.294642857;1.816;2.54;3.263;4.484;5.704;2015;36;9
06/09/2015;84;3.846875;1.172;2.076;2.98;5.667;8.353;2015;36;9
06/09/2015;93;3.428125;2.625;3.29;3.955;6.287;8.619;2015;36;9
13/09/2015;11;4.125;0.65;1.914;3.179;4.371;5.563;2015;37;9
13/09/2015;24;3.75;1.194;2.121;3.049;4.496;5.944;2015;37;9
13/09/2015;27;1.3625;1.15;2.128;3.107;5.303;7.5;2015;37;9
13/09/2015;28;4.653125;1.78;2.976;4.172;5.526;6.881;2015;37;9
13/09/2015;32;4.11875;1.263;2.338;3.414;4.579;5.744;2015;37;9
13/09/2015;44;3.105;1.313;2.051;2.79;4.438;6.085;2015;37;9
13/09/2015;52;3.0375;1.313;2.182;3.052;4.782;6.513;2015;37;9
13/09/2015;53;3.7125;2.459;3.35;4.24;5.42;6.6;2015;37;9
13/09/2015;75;2.36;1.865;2.668;3.472;5.7;7.929;2015;37;9
13/09/2015;76;1.926785714;1.816;2.54;3.263;4.484;5.704;2015;37;9
13/09/2015;84;1.45625;1.172;2.076;2.98;5.667;8.353;2015;37;9
13/09/2015;93;2.821875;2.625;3.29;3.955;6.287;8.619;2015;37;9
20/09/2015;11;5.375;0.65;1.914;3.179;4.371;5.563;2015;38;9
20/09/2015;24;5.94375;1.194;2.121;3.049;4.496;5.944;2015;38;9
20/09/2015;27;7.5;1.15;2.128;3.107;5.303;7.5;2015;38;9
20/09/2015;28;6.643333333;1.78;2.976;4.172;5.526;6.881;2015;38;9
20/09/2015;32;4.85;1.263;2.338;3.414;4.579;5.744;2015;38;9
20/09/2015;44;4.305;1.313;2.051;2.79;4.438;6.085;2015;38;9
20/09/2015;52;6.5125;1.313;2.182;3.052;4.782;6.513;2015;38;9
20/09/2015;53;6.55;2.459;3.35;4.24;5.42;6.6;2015;38;9
20/09/2015;75;7.928947368;1.865;2.668;3.472;5.7;7.929;2015;38;9
20/09/2015;76;5.703571429;1.816;2.54;3.263;4.484;5.704;2015;38;9
20/09/2015;84;8.353125;1.172;2.076;2.98;5.667;8.353;2015;38;9
20/09/2015;93;5.028125;2.625;3.29;3.955;6.287;8.619;2015;38;9
27/09/2015;11;3.4875;0.65;1.914;3.179;4.371;5.563;2015;39;9
27/09/2015;24;2.6;1.194;2.121;3.049;4.496;5.944;2015;39;9
27/09/2015;27;2.875;1.15;2.128;3.107;5.303;7.5;2015;39;9
27/09/2015;28;4.562068966;1.78;2.976;4.172;5.526;6.881;2015;39;9
27/09/2015;32;4.50625;1.263;2.338;3.414;4.579;5.744;2015;39;9
27/09/2015;44;3.61;1.313;2.051;2.79;4.438;6.085;2015;39;9
27/09/2015;52;2.15;1.313;2.182;3.052;4.782;6.513;2015;39;9
27/09/2015;53;3.4;2.459;3.35;4.24;5.42;6.6;2015;39;9
27/09/2015;75;2.235897436;1.865;2.668;3.472;5.7;7.929;2015;39;9
27/09/2015;76;4.866071429;1.816;2.54;3.263;4.484;5.704;2015;39;9
27/09/2015;84;3.4125;1.172;2.076;2.98;5.667;8.353;2015;39;9
27/09/2015;93;8.61875;2.625;3.29;3.955;6.287;8.619;2015;39;9
04/10/2015;11;3.3;0.888;1.967;3.046;5.098;7.15;2015;40;10
04/10/2015;24;3.2;0.706;1.8;2.893;4.55;6.206;2015;40;10
04/10/2015;27;2.475;0.65;1.611;2.572;4.661;6.75;2015;40;10
04/10/2015;28;4.471875;1.75;2.91;4.07;5.76;7.45;2015;40;10
04/10/2015;32;2.875;1.563;2.4;3.237;4.668;6.1;2015;40;10
04/10/2015;44;2.145;1.225;1.875;2.524;3.924;5.323;2015;40;10
04/10/2015;52;3.1;1.2;2.078;2.957;4.672;6.388;2015;40;10
04/10/2015;53;4.496875;2.294;3.299;4.304;6.094;7.883;2015;40;10
04/10/2015;75;1.795;1.615;2.259;2.903;4.5;6.097;2015;40;10
04/10/2015;76;2.269642857;1.309;2.069;2.829;3.754;4.679;2015;40;10
04/10/2015;84;1.44375;1.378;2.006;2.633;3.803;4.972;2015;40;10
04/10/2015;93;3.55;2.213;3.25;4.288;6.732;9.175;2015;40;10
11/10/2015;11;3;0.888;1.967;3.046;5.098;7.15;2015;41;10
11/10/2015;24;3.14375;0.706;1.8;2.893;4.55;6.206;2015;41;10
11/10/2015;27;3.65;0.65;1.611;2.572;4.661;6.75;2015;41;10
11/10/2015;28;2.5375;1.75;2.91;4.07;5.76;7.45;2015;41;10
11/10/2015;32;1.5625;1.563;2.4;3.237;4.668;6.1;2015;41;10
11/10/2015;44;2.1325;1.225;1.875;2.524;3.924;5.323;2015;41;10
11/10/2015;52;2.875;1.2;2.078;2.957;4.672;6.388;2015;41;10
11/10/2015;53;3.859375;2.294;3.299;4.304;6.094;7.883;2015;41;10
11/10/2015;75;2.9925;1.615;2.259;2.903;4.5;6.097;2015;41;10
11/10/2015;76;1.580357143;1.309;2.069;2.829;3.754;4.679;2015;41;10
11/10/2015;84;2.421875;1.378;2.006;2.633;3.803;4.972;2015;41;10
11/10/2015;93;3.115625;2.213;3.25;4.288;6.732;9.175;2015;41;10
18/10/2015;11;2.0875;0.888;1.967;3.046;5.098;7.15;2015;42;10
18/10/2015;24;1.75;0.706;1.8;2.893;4.55;6.206;2015;42;10
18/10/2015;27;0.7625;0.65;1.611;2.572;4.661;6.75;2015;42;10
18/10/2015;28;4.428125;1.75;2.91;4.07;5.76;7.45;2015;42;10
18/10/2015;32;2.30625;1.563;2.4;3.237;4.668;6.1;2015;42;10
18/10/2015;44;1.8;1.225;1.875;2.524;3.924;5.323;2015;42;10
18/10/2015;52;1.6125;1.2;2.078;2.957;4.672;6.388;2015;42;10
18/10/2015;53;3.33125;2.294;3.299;4.304;6.094;7.883;2015;42;10
18/10/2015;75;2.0725;1.615;2.259;2.903;4.5;6.097;2015;42;10
18/10/2015;76;1.855357143;1.309;2.069;2.829;3.754;4.679;2015;42;10
18/10/2015;84;2.978125;1.378;2.006;2.633;3.803;4.972;2015;42;10
18/10/2015;93;5.53125;2.213;3.25;4.288;6.732;9.175;2015;42;10
25/10/2015;11;2.2875;0.888;1.967;3.046;5.098;7.15;2015;43;10
25/10/2015;24;1.55;0.706;1.8;2.893;4.55;6.206;2015;43;10
25/10/2015;27;2.2875;0.65;1.611;2.572;4.661;6.75;2015;43;10
25/10/2015;28;4.05;1.75;2.91;4.07;5.76;7.45;2015;43;10
25/10/2015;32;3.25625;1.563;2.4;3.237;4.668;6.1;2015;43;10
25/10/2015;44;1.5475;1.225;1.875;2.524;3.924;5.323;2015;43;10
25/10/2015;52;1.5875;1.2;2.078;2.957;4.672;6.388;2015;43;10
25/10/2015;53;3.384375;2.294;3.299;4.304;6.094;7.883;2015;43;10
25/10/2015;75;2.575;1.615;2.259;2.903;4.5;6.097;2015;43;10
25/10/2015;76;4.4;1.309;2.069;2.829;3.754;4.679;2015;43;10
25/10/2015;84;3.946875;1.378;2.006;2.633;3.803;4.972;2015;43;10
25/10/2015;93;3.5125;2.213;3.25;4.288;6.732;9.175;2015;43;10
01/11/2015;11;2.4875;0.425;1.607;2.789;4.859;6.929;2015;44;11
01/11/2015;24;2.7;1.367;2.076;2.785;3.974;5.163;2015;44;11
01/11/2015;27;1.725;1.363;1.966;2.57;4.141;5.713;2015;44;11
01/11/2015;28;4.96875;1.634;3.008;4.383;5.696;7.009;2015;44;11
01/11/2015;32;3.7125;1.45;2.585;3.72;4.594;5.469;2015;44;11
01/11/2015;44;1.8775;0.975;1.783;2.591;3.648;4.705;2015;44;11
01/11/2015;52;4.4375;0.417;1.578;2.74;3.701;4.663;2015;44;11
01/11/2015;53;5.41875;2.075;3.173;4.271;5.573;6.875;2015;44;11
01/11/2015;75;2.8925;1.468;2.339;3.21;4.421;5.633;2015;44;11
01/11/2015;76;1.830357143;1.396;2.268;3.14;4.359;5.577;2015;44;11
01/11/2015;84;2.109375;1.306;2.07;2.833;4.331;5.829;2015;44;11
01/11/2015;93;3.70625;1.922;3.109;4.296;5.908;7.519;2015;44;11
08/11/2015;11;1.2875;0.425;1.607;2.789;4.859;6.929;2015;45;11
08/11/2015;24;4.4625;1.367;2.076;2.785;3.974;5.163;2015;45;11
08/11/2015;27;1.8875;1.363;1.966;2.57;4.141;5.713;2015;45;11
08/11/2015;28;3.97;1.634;3.008;4.383;5.696;7.009;2015;45;11
08/11/2015;32;3.53125;1.45;2.585;3.72;4.594;5.469;2015;45;11
08/11/2015;44;2.305;0.975;1.783;2.591;3.648;4.705;2015;45;11
08/11/2015;52;3.85;0.417;1.578;2.74;3.701;4.663;2015;45;11
08/11/2015;53;3.91875;2.075;3.173;4.271;5.573;6.875;2015;45;11
08/11/2015;75;4.228205128;1.468;2.339;3.21;4.421;5.633;2015;45;11
08/11/2015;76;5.576785714;1.396;2.268;3.14;4.359;5.577;2015;45;11
08/11/2015;84;4.909375;1.306;2.07;2.833;4.331;5.829;2015;45;11
08/11/2015;93;7.51875;1.922;3.109;4.296;5.908;7.519;2015;45;11
15/11/2015;11;1.55;0.425;1.607;2.789;4.859;6.929;2015;46;11
15/11/2015;24;1.5375;1.367;2.076;2.785;3.974;5.163;2015;46;11
15/11/2015;27;1.85;1.363;1.966;2.57;4.141;5.713;2015;46;11
15/11/2015;28;4.08125;1.634;3.008;4.383;5.696;7.009;2015;46;11
15/11/2015;32;3.33125;1.45;2.585;3.72;4.594;5.469;2015;46;11
15/11/2015;44;1.8575;0.975;1.783;2.591;3.648;4.705;2015;46;11
15/11/2015;52;2.2125;0.417;1.578;2.74;3.701;4.663;2015;46;11
15/11/2015;53;4.375;2.075;3.173;4.271;5.573;6.875;2015;46;11
15/11/2015;75;1.4675;1.468;2.339;3.21;4.421;5.633;2015;46;11
15/11/2015;76;1.396428571;1.396;2.268;3.14;4.359;5.577;2015;46;11
15/11/2015;84;1.30625;1.306;2.07;2.833;4.331;5.829;2015;46;11
15/11/2015;93;1.921875;1.922;3.109;4.296;5.908;7.519;2015;46;11
22/11/2015;11;3.425;0.425;1.607;2.789;4.859;6.929;2015;47;11
22/11/2015;24;2.125;1.367;2.076;2.785;3.974;5.163;2015;47;11
22/11/2015;27;3.825;1.363;1.966;2.57;4.141;5.713;2015;47;11
22/11/2015;28;3.338709677;1.634;3.008;4.383;5.696;7.009;2015;47;11
22/11/2015;32;3.21875;1.45;2.585;3.72;4.594;5.469;2015;47;11
22/11/2015;44;3.8975;0.975;1.783;2.591;3.648;4.705;2015;47;11
22/11/2015;52;1;0.417;1.578;2.74;3.701;4.663;2015;47;11
22/11/2015;53;2.23125;2.075;3.173;4.271;5.573;6.875;2015;47;11
22/11/2015;75;2.4675;1.468;2.339;3.21;4.421;5.633;2015;47;11
22/11/2015;76;4.703571429;1.396;2.268;3.14;4.359;5.577;2015;47;11
22/11/2015;84;4.390625;1.306;2.07;2.833;4.331;5.829;2015;47;11
22/11/2015;93;6.50625;1.922;3.109;4.296;5.908;7.519;2015;47;11
29/11/2015;11;3.9;0.425;1.607;2.789;4.859;6.929;2015;48;11
29/11/2015;24;3.21875;1.367;2.076;2.785;3.974;5.163;2015;48;11
29/11/2015;27;2.85;1.363;1.966;2.57;4.141;5.713;2015;48;11
29/11/2015;28;6.41875;1.634;3.008;4.383;5.696;7.009;2015;48;11
29/11/2015;32;5.10625;1.45;2.585;3.72;4.594;5.469;2015;48;11
29/11/2015;44;3.41;0.975;1.783;2.591;3.648;4.705;2015;48;11
29/11/2015;52;3.65;0.417;1.578;2.74;3.701;4.663;2015;48;11
29/11/2015;53;6.25;2.075;3.173;4.271;5.573;6.875;2015;48;11
29/11/2015;75;3.5775;1.468;2.339;3.21;4.421;5.633;2015;48;11
29/11/2015;76;2.401818182;1.396;2.268;3.14;4.359;5.577;2015;48;11
29/11/2015;84;2.4;1.306;2.07;2.833;4.331;5.829;2015;48;11
29/11/2015;93;3.703125;1.922;3.109;4.296;5.908;7.519;2015;48;11
06/12/2015;11;2.7875;1.35;2.181;3.013;4.438;5.863;2015;49;12
06/12/2015;24;1.95625;1.531;2.257;2.984;4.167;5.35;2015;49;12
06/12/2015;27;1.3375;0.663;1.5;2.338;3.938;5.538;2015;49;12
06/12/2015;28;5.94375;1.914;3.243;4.572;6.544;8.516;2015;49;12
06/12/2015;32;4.8;1.481;2.682;3.882;5.397;6.913;2015;49;12
06/12/2015;44;2.465;1.49;2.193;2.897;4.021;5.145;2015;49;12
06/12/2015;52;3.925;0.7;1.893;3.085;4.549;6.013;2015;49;12
06/12/2015;53;7.246875;2.203;3.545;4.888;6.766;8.644;2015;49;12
06/12/2015;75;2.9575;1.2;2.191;3.181;4.769;6.358;2015;49;12
06/12/2015;76;2.180357143;1.378;2.093;2.809;4.662;6.515;2015;49;12
06/12/2015;84;1.53125;1.047;1.788;2.529;4.824;7.119;2015;49;12
06/12/2015;93;2.9125;2.003;3.176;4.348;6.363;8.378;2015;49;12
13/12/2015;11;2.9875;1.35;2.181;3.013;4.438;5.863;2015;50;12
13/12/2015;24;2.2;1.531;2.257;2.984;4.167;5.35;2015;50;12
13/12/2015;27;2.35;0.663;1.5;2.338;3.938;5.538;2015;50;12
13/12/2015;28;5.921875;1.914;3.243;4.572;6.544;8.516;2015;50;12
13/12/2015;32;6.225;1.481;2.682;3.882;5.397;6.913;2015;50;12
13/12/2015;44;1.9825;1.49;2.193;2.897;4.021;5.145;2015;50;12
13/12/2015;52;2.1625;0.7;1.893;3.085;4.549;6.013;2015;50;12
13/12/2015;53;5.3;2.203;3.545;4.888;6.766;8.644;2015;50;12
13/12/2015;75;2.04;1.2;2.191;3.181;4.769;6.358;2015;50;12
13/12/2015;76;1.830357143;1.378;2.093;2.809;4.662;6.515;2015;50;12
13/12/2015;84;1.8875;1.047;1.788;2.529;4.824;7.119;2015;50;12
13/12/2015;93;2.753125;2.003;3.176;4.348;6.363;8.378;2015;50;12
20/12/2015;11;1.6125;1.35;2.181;3.013;4.438;5.863;2015;51;12
20/12/2015;24;2.83125;1.531;2.257;2.984;4.167;5.35;2015;51;12
20/12/2015;27;0.6625;0.663;1.5;2.338;3.938;5.538;2015;51;12
20/12/2015;28;4.153125;1.914;3.243;4.572;6.544;8.516;2015;51;12
20/12/2015;32;4.2;1.481;2.682;3.882;5.397;6.913;2015;51;12
20/12/2015;44;2.175;1.49;2.193;2.897;4.021;5.145;2015;51;12
20/12/2015;52;3.45;0.7;1.893;3.085;4.549;6.013;2015;51;12
20/12/2015;53;5.06875;2.203;3.545;4.888;6.766;8.644;2015;51;12
20/12/2015;75;3.669230769;1.2;2.191;3.181;4.769;6.358;2015;51;12
20/12/2015;76;3.219642857;1.378;2.093;2.809;4.662;6.515;2015;51;12
20/12/2015;84;2.371875;1.047;1.788;2.529;4.824;7.119;2015;51;12
20/12/2015;93;3.896875;2.003;3.176;4.348;6.363;8.378;2015;51;12
27/12/2015;11;5.8625;1.35;2.181;3.013;4.438;5.863;2015;52;12
27/12/2015;24;4.4875;1.531;2.257;2.984;4.167;5.35;2015;52;12
27/12/2015;27;4.26;0.663;1.5;2.338;3.938;5.538;2015;52;12
27/12/2015;28;8.515625;1.914;3.243;4.572;6.544;8.516;2015;52;12
27/12/2015;32;6.9125;1.481;2.682;3.882;5.397;6.913;2015;52;12
27/12/2015;44;4.9175;1.49;2.193;2.897;4.021;5.145;2015;52;12
27/12/2015;52;5.1875;0.7;1.893;3.085;4.549;6.013;2015;52;12
27/12/2015;53;8.64375;2.203;3.545;4.888;6.766;8.644;2015;52;12
27/12/2015;75;3.85;1.2;2.191;3.181;4.769;6.358;2015;52;12
27/12/2015;76;1.903571429;1.378;2.093;2.809;4.662;6.515;2015;52;12
27/12/2015;84;2.3625;1.047;1.788;2.529;4.824;7.119;2015;52;12
27/12/2015;93;2.846875;2.003;3.176;4.348;6.363;8.378;2015;52;12
03/01/2016;11;3.45;0.788;2.135;3.483;6.235;8.988;2015;53;1
03/01/2016;24;3.85;0.906;2.099;3.292;5.793;8.294;2015;53;1
03/01/2016;27;2.1125;0.825;2.006;3.186;5.449;7.713;2015;53;1
03/01/2016;28;8.386206897;1.013;2.888;4.764;7.759;10.753;2015;53;1
03/01/2016;32;6.6875;1.219;2.786;4.353;8.026;11.7;2015;53;1
03/01/2016;44;2.8175;1.078;2.212;3.347;6.505;9.663;2015;53;1
03/01/2016;52;6.1125;1.65;2.535;3.419;6.06;8.7;2015;53;1
03/01/2016;53;10.071875;2.188;3.737;5.286;8.166;11.047;2015;53;1
03/01/2016;75;4.441025641;1.672;2.716;3.76;6.325;8.89;2015;53;1
03/01/2016;76;3.016071429;1.345;2.467;3.59;5.958;8.325;2015;53;1
03/01/2016;84;3.071875;1.469;2.35;3.231;4.848;6.466;2015;53;1
03/01/2016;93;4.05;2.281;3.424;4.567;7.198;9.828;2015;53;1
10/01/2016;11;4.9875;0.788;2.135;3.483;6.235;8.988;2016;1;1
10/01/2016;24;5.85625;0.906;2.099;3.292;5.793;8.294;2016;1;1
10/01/2016;27;5.175;0.825;2.006;3.186;5.449;7.713;2016;1;1
10/01/2016;28;6.678125;1.013;2.888;4.764;7.759;10.753;2016;1;1
10/01/2016;32;4.6625;1.219;2.786;4.353;8.026;11.7;2016;1;1
10/01/2016;44;3.8975;1.078;2.212;3.347;6.505;9.663;2016;1;1
10/01/2016;52;4.45;1.65;2.535;3.419;6.06;8.7;2016;1;1
10/01/2016;53;7.53125;2.188;3.737;5.286;8.166;11.047;2016;1;1
10/01/2016;75;6.195;1.672;2.716;3.76;6.325;8.89;2016;1;1
10/01/2016;76;3.916071429;1.345;2.467;3.59;5.958;8.325;2016;1;1
10/01/2016;84;3.178125;1.469;2.35;3.231;4.848;6.466;2016;1;1
10/01/2016;93;3.76875;2.281;3.424;4.567;7.198;9.828;2016;1;1
17/01/2016;11;4.525;0.788;2.135;3.483;6.235;8.988;2016;2;1
17/01/2016;24;3.21875;0.906;2.099;3.292;5.793;8.294;2016;2;1
17/01/2016;27;3.425;0.825;2.006;3.186;5.449;7.713;2016;2;1
17/01/2016;28;5.9375;1.013;2.888;4.764;7.759;10.753;2016;2;1
17/01/2016;32;8.15;1.219;2.786;4.353;8.026;11.7;2016;2;1
17/01/2016;44;6.605;1.078;2.212;3.347;6.505;9.663;2016;2;1
17/01/2016;52;3.5625;1.65;2.535;3.419;6.06;8.7;2016;2;1
17/01/2016;53;6.65;2.188;3.737;5.286;8.166;11.047;2016;2;1
17/01/2016;75;4.15;1.672;2.716;3.76;6.325;8.89;2016;2;1
17/01/2016;76;5.0125;1.345;2.467;3.59;5.958;8.325;2016;2;1
17/01/2016;84;2.821875;1.469;2.35;3.231;4.848;6.466;2016;2;1
17/01/2016;93;6.840625;2.281;3.424;4.567;7.198;9.828;2016;2;1
24/01/2016;11;2.8;0.788;2.135;3.483;6.235;8.988;2016;3;1
24/01/2016;24;4.03125;0.906;2.099;3.292;5.793;8.294;2016;3;1
24/01/2016;27;1.3875;0.825;2.006;3.186;5.449;7.713;2016;3;1
24/01/2016;28;4.696875;1.013;2.888;4.764;7.759;10.753;2016;3;1
24/01/2016;32;3.7;1.219;2.786;4.353;8.026;11.7;2016;3;1
24/01/2016;44;2.255;1.078;2.212;3.347;6.505;9.663;2016;3;1
24/01/2016;52;3.775;1.65;2.535;3.419;6.06;8.7;2016;3;1
24/01/2016;53;5.390625;2.188;3.737;5.286;8.166;11.047;2016;3;1
24/01/2016;75;3.6;1.672;2.716;3.76;6.325;8.89;2016;3;1
24/01/2016;76;2.817857143;1.345;2.467;3.59;5.958;8.325;2016;3;1
24/01/2016;84;2.134375;1.469;2.35;3.231;4.848;6.466;2016;3;1
24/01/2016;93;5.15;2.281;3.424;4.567;7.198;9.828;2016;3;1
31/01/2016;11;2.2125;0.788;2.135;3.483;6.235;8.988;2016;4;1
31/01/2016;24;2.25;0.906;2.099;3.292;5.793;8.294;2016;4;1
31/01/2016;27;2.775;0.825;2.006;3.186;5.449;7.713;2016;4;1
31/01/2016;28;3.290322581;1.013;2.888;4.764;7.759;10.753;2016;4;1
31/01/2016;32;3.575;1.219;2.786;4.353;8.026;11.7;2016;4;1
31/01/2016;44;2.5875;1.078;2.212;3.347;6.505;9.663;2016;4;1
31/01/2016;52;1.6625;1.65;2.535;3.419;6.06;8.7;2016;4;1
31/01/2016;53;3.115625;2.188;3.737;5.286;8.166;11.047;2016;4;1
